"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"39891_at",1.31174393651248,6.92733854974578,4.37976607842345,2.1561245385605e-05,0.00125922170183068,2.50429673133011,"ZNF710","374655","zinc finger protein 710"
"200640_at",-1.8898820004948,10.3336074406204,-4.37943120775572,2.15907918333951e-05,0.00125948784629044,2.50303352285665,"YWHAZ","7534","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta"
"202717_s_at",-1.36134182300485,7.35521267115558,-4.37793147047205,2.17235952597055e-05,0.0012657698551265,2.49737708988832,"CDC16","8881","cell division cycle 16"
"208892_s_at",1.56241580969045,8.40533903587835,4.37506199612973,2.19798813099928e-05,0.00127922401605652,2.48655871829816,"DUSP6","1848","dual specificity phosphatase 6"
"209180_at",-1.78965076077504,7.05558452526457,-4.3736689064945,2.21053497702425e-05,0.00128504236882352,2.48130853236509,"RABGGTB","5876","Rab geranylgeranyltransferase subunit beta"
"1564358_at",2.38991916870649,7.9015563738159,4.3732920298378,2.21394112143836e-05,0.00128518860131076,2.47988840676051,NA,NA,NA
"232975_at",1.51190649797231,7.78077399777625,4.3730770443536,2.21588638030803e-05,0.00128518860131076,2.4790783529333,"HCG18","414777","HLA complex group 18"
"1561631_at",1.78320107657216,6.4228930465417,4.37171516146716,2.22824734663343e-05,0.00129030326260882,2.47394756808333,NA,NA,NA
"242694_at",1.77227057311718,7.05221647034731,4.37154185492684,2.22982508627265e-05,0.00129030326260882,2.47329473841285,"IQSEC3","440073","IQ motif and Sec7 domain ArfGEF 3"
"239889_at",1.66263577094673,8.77202229392536,4.36864745168334,2.25633420209769e-05,0.00130414564357713,2.46239475597062,"SERP2","387923","stress associated endoplasmic reticulum protein family member 2"
"224709_s_at",-1.41747019518665,10.7070653147222,-4.36775609792109,2.26455868613421e-05,0.00130740002680241,2.45903915000517,"CDC42SE2","56990","CDC42 small effector 2"
"204449_at",1.43170181378156,8.34328792104279,4.36681838539022,2.27324200490482e-05,0.00130990273114583,2.45550959426144,"PDCL","5082","phosducin like"
"222020_s_at",1.51141676688931,9.24347707183406,4.36651172546184,2.27608864313909e-05,0.00130990273114583,2.45435545195943,"NTM","50863","neurotrimin"
"222366_at",1.72005619147552,7.22652397996469,4.36644693348835,2.27669052694142e-05,0.00130990273114583,2.45411160956833,NA,NA,NA
"238610_s_at",1.89092442294415,6.29364158949544,4.36533048878352,2.28708576721074e-05,0.00131438323549816,2.44991034875266,NA,NA,NA
"243552_at",2.04443175266066,5.43336720933036,4.36307242132653,2.30825022938567e-05,0.00132503553315794,2.44141562834856,"MBTD1","54799","mbt domain containing 1"
"204301_at",-1.5228349988554,9.19664103604374,-4.36074187458934,2.33029127143313e-05,0.0013361662158305,2.43265182215987,"KBTBD11","9920","kelch repeat and BTB domain containing 11"
"215780_s_at",2.0423600183578,6.71588047906972,4.35810480847897,2.35547501262347e-05,0.00134907154671858,2.42273976181284,"SET","6418","SET nuclear proto-oncogene"
"223011_s_at",-2.06954717620212,10.2554825917805,-4.35736791462094,2.36255888375194e-05,0.0013515851354888,2.41997079760268,"OCIAD1","54940","OCIA domain containing 1"
"202397_at",-1.28940956237282,7.87479364755689,-4.35709091009962,2.36522705799711e-05,0.0013515851354888,2.4189300149926,"NUTF2","10204","nuclear transport factor 2"
"241824_at",1.91855474917387,6.40911488525665,4.35679530413568,2.36807759817205e-05,0.00135168152916726,2.41781939829402,NA,NA,NA
"207953_at",1.85466004648447,7.09777463422568,4.35556720373071,2.37995559067537e-05,0.00135601114721162,2.41320594745921,NA,NA,NA
"221842_s_at",1.3324915362488,10.0129632093841,4.35532388131176,2.38231574900511e-05,0.00135601114721162,2.41229200853706,"ZNF131","7690","zinc finger protein 131"
"221765_at",1.90585074893075,7.93229627376112,4.35517775586619,2.3837342045386e-05,0.00135601114721162,2.41174316846332,"UGCG","7357","UDP-glucose ceramide glucosyltransferase"
"226975_at",1.80845994848928,9.59947326663635,4.35473455995397,2.38804131821673e-05,0.0013569297686521,2.41007863363479,"RNPC3","55599","RNA binding region (RNP1, RRM) containing 3"
"232280_at",1.98715649941173,6.42383326856324,4.3527354346105,2.40756250578603e-05,0.00136648150736624,2.40257204623006,"SLC25A29","123096","solute carrier family 25 member 29"
"1563455_at",1.66432108968952,7.11418926490697,4.35212011731981,2.41360177920631e-05,0.00136768706265157,2.40026210829236,"SIK3","23387","SIK family kinase 3"
"236327_at",2.17291939660823,6.29811954651815,4.35196629921097,2.41511375917124e-05,0.00136768706265157,2.39968470555119,NA,NA,NA
"202777_at",-1.24157175252385,8.36236929993528,-4.35013785280734,2.43315658904151e-05,0.0013754977737487,2.39282229436019,"SHOC2","8036","SHOC2 leucine rich repeat scaffold protein"
"234110_at",2.46514304230113,5.23442384536302,4.35001591706027,2.43436442567378e-05,0.0013754977737487,2.39236473242432,NA,NA,NA
"201552_at",-1.8121576139627,8.55267562157072,-4.34844515426643,2.44997522147937e-05,0.00138276820982958,2.38647136163828,"LAMP1","3916","lysosomal associated membrane protein 1"
"225061_at",-1.7957593107107,8.91867844329713,-4.34485636376917,2.48600345558787e-05,0.00140153311146627,2.37301272930651,"DNAJA4","55466","DnaJ heat shock protein family (Hsp40) member A4"
"1557963_at",2.65082728382259,5.17934401670734,4.34378544501923,2.49685271613735e-05,0.00140607680163172,2.36899825878871,"CDC42BPB","9578","CDC42 binding protein kinase beta"
"216113_at",2.56659749595121,4.02471471440954,4.34330354617597,2.50174955500418e-05,0.00140726204600185,2.36719205287943,"ABI2","10152","abl interactor 2"
"39313_at",1.97092919221333,6.29980177744503,4.34199762602392,2.51506612912634e-05,0.00141208500984541,2.36229811486433,"WNK1","65125","WNK lysine deficient protein kinase 1"
"1561158_at",2.71651685582744,5.77467663648263,4.34191343692459,2.51592694359472e-05,0.00141208500984541,2.36198265535404,NA,NA,NA
"210252_s_at",-1.63929003022117,9.0360206005463,-4.34093231499286,2.52597957560186e-05,0.00141481978492001,2.35830670792729,"MADD","8567","MAP kinase activating death domain"
"221483_s_at",-1.36580695391236,10.0366373912003,-4.34089002235357,2.52641377438544e-05,0.00141481978492001,2.3581482655806,"ARPP19","10776","cAMP regulated phosphoprotein 19"
"200691_s_at",-1.27705618337914,9.5839424709373,-4.33970087226133,2.53865160129132e-05,0.00142009522038495,2.35369380402615,"HSPA9","3313","heat shock protein family A (Hsp70) member 9"
"237497_at",2.09965941196221,6.14205681690799,4.3358410259366,2.57876765180772e-05,0.00143962767904439,2.33924167268762,NA,NA,NA
"231616_at",2.25021580881667,5.25654466502895,4.33579193618233,2.57928174872936e-05,0.00143962767904439,2.3390579340939,NA,NA,NA
"232055_at",1.73730971594455,6.62484316100207,4.33441224020393,2.59377105445357e-05,0.00144611343933091,2.33389451698237,"SFXN1","94081","sideroflexin 1"
"230256_at",1.98862782843904,7.08147052892043,4.33344887059172,2.60393447836768e-05,0.00144877314532454,2.33028993129739,"RUSC1-AS1","284618","RUSC1 antisense RNA 1"
"224724_at",-1.69340735823353,7.52019699304836,-4.33341518676127,2.60429052928322e-05,0.00144877314532454,2.33016390970064,"SULF2","55959","sulfatase 2"
"1560689_s_at",2.11445027226857,5.75090330034802,4.33291012628453,2.60963481881434e-05,0.00144987647012857,2.32827441418912,"AKT2","208","AKT serine/threonine kinase 2"
"1566728_at",2.48107013467619,5.73329137891996,4.33268435561327,2.61202721151712e-05,0.00144987647012857,2.32742983285271,NA,NA,NA
"236269_at",1.76950672691065,5.97027833526185,4.33046679669505,2.63563789450266e-05,0.00146137277800691,2.31913602956268,"ZNF628","89887","zinc finger protein 628"
"244346_at",2.84185291069439,4.29490329423034,4.32935687851027,2.64753216572194e-05,0.00146635460092914,2.31498611114658,NA,NA,NA
"242347_at",2.41665186047989,5.28739726463363,4.32873901195563,2.6541757492167e-05,0.00146842054814787,2.3126763037816,NA,NA,NA
"238769_at",2.52333646649699,5.39346810259991,4.32781847953677,2.66410342621907e-05,0.00147229689457091,2.30923549904241,NA,NA,NA
"233454_at",2.03600972540347,5.28200006350995,4.32730587203106,2.66964719256513e-05,0.00147275254931478,2.30731970037574,"POLN","353497","DNA polymerase nu"
"201652_at",-1.64411006847061,8.5546887086407,-4.32720198448802,2.67077206816076e-05,0.00147275254931478,2.30693145680513,"COPS5","10987","COP9 signalosome subunit 5"
"237361_at",1.59558669403094,7.64344828718927,4.32659670573826,2.67733497089186e-05,0.00147356654162943,2.30466958239076,NA,NA,NA
"238902_at",1.67169067428433,6.84920170706802,4.32643003034764,2.67914491177501e-05,0.00147356654162943,2.30404677415414,NA,NA,NA
"225818_s_at",2.4858095888705,5.13278492934795,4.32625753738469,2.68101926286023e-05,0.00147356654162943,2.30340224735474,"TBRG1","84897","transforming growth factor beta regulator 1"
"200616_s_at",1.56743907024488,9.06303075142962,4.32226588817635,2.72474676964415e-05,0.00149469117977592,2.28849288759605,"MLEC","9761","malectin"
"1560934_at",2.27776771120845,4.69026076892145,4.32220810195497,2.72538480231359e-05,0.00149469117977592,2.28827712689479,NA,NA,NA
"200876_s_at",-1.86426699417112,9.08745795944469,-4.32097134210154,2.73907461773896e-05,0.00149944547055341,2.28365988418097,"PSMB1","5689","proteasome 20S subunit beta 1"
"230494_at",2.350009218984,7.17662268427437,4.32083581113432,2.74057882979351e-05,0.00149944547055341,2.28315396390662,"SLC20A1","6574","solute carrier family 20 member 1"
"231327_at",2.01233999639878,6.24184891084061,4.32061972303135,2.74297875806083e-05,0.00149944547055341,2.28234735944326,NA,NA,NA
"233700_at",2.49707174230807,6.22300375533677,4.31953872419169,2.75501491839328e-05,0.00150439335755081,2.27831272545102,"PPP1R12B","4660","protein phosphatase 1 regulatory subunit 12B"
"214796_at",2.23829771661865,4.821250474648,4.31748675912168,2.7780016857472e-05,0.00151453700564633,2.27065630080606,"TRMT9B","57604","tRNA methyltransferase 9B (putative)"
"201224_s_at",1.83841347632486,8.89372185954838,4.31734459444086,2.77960105994496e-05,0.00151453700564633,2.27012595189829,"SRRM1","10250","serine and arginine repetitive matrix 1"
"213579_s_at",1.69276429117711,7.42341441911434,4.31697457322074,2.7837679993894e-05,0.00151516944856615,2.26874564234157,"EP300","2033","EP300 lysine acetyltransferase"
"233302_at",2.24074570427059,7.053785602332,4.31646262278626,2.78954314080182e-05,0.00151667490657554,2.26683603901176,NA,NA,NA
"202203_s_at",-1.97044930945155,6.16695311061964,-4.31452446400698,2.81151120567616e-05,0.00152363056999391,2.2596082010819,"AMFR","267","autocrine motility factor receptor"
"1557809_a_at",1.96615017609704,6.09257485596149,4.3144679815137,2.81215388985087e-05,0.00152363056999391,2.25939760292136,NA,NA,NA
"213956_at",1.7607159571985,9.23272096526737,4.31433934606103,2.81361809031975e-05,0.00152363056999391,2.25891798641497,"CEP350","9857","centrosomal protein 350"
"208771_s_at",-1.14146744495723,8.80725236815549,-4.31411610540154,2.81616087684995e-05,0.00152363056999391,2.25808566146083,"LTA4H","4048","leukotriene A4 hydrolase"
"225641_at",1.06495503992848,9.63454773707678,4.31400287764651,2.8174514220637e-05,0.00152363056999391,2.25766351874837,"MEF2D","4209","myocyte enhancer factor 2D"
"235861_at",1.48091123419732,6.81164528633312,4.31373199651479,2.82054116959461e-05,0.00152366661831445,2.2566536380694,NA,NA,NA
"239559_at",1.949031962382,7.27565947354386,4.31299874974151,2.82892111490627e-05,0.00152655731383716,2.25392024548661,NA,NA,NA
"1564378_a_at",1.99254491897647,6.76814216847676,4.31242586605344,2.83548496445497e-05,0.00152846286303203,2.25178490579088,NA,NA,NA
"224330_s_at",-1.42631201331198,8.03781433338172,-4.30973545659585,2.86650648117761e-05,0.00154222247230795,2.24175976252996,"MRPL27","51264","mitochondrial ribosomal protein L27"
"222282_at",1.6345235260166,8.02673452931042,4.30959753220097,2.86810555034641e-05,0.00154222247230795,2.24124595314369,NA,NA,NA
"202209_at",-1.90062795778922,7.17918561443831,-4.30941781594659,2.87019043079473e-05,0.00154222247230795,2.24057647592102,"LSM3","27258","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
"239649_at",2.37595141677134,5.61051451902102,4.30869245900007,2.87862005547709e-05,0.00154510467961769,2.23787460496265,NA,NA,NA
"212525_s_at",1.80757990264278,5.74047029825385,4.30749577901398,2.89257904118042e-05,0.00155094549206952,2.23341788652719,"H2AX","3014","H2A.X variant histone"
"222854_s_at",-1.67459110997027,6.02239040712488,-4.30557462094082,2.91512482817489e-05,0.00156137307614073,2.22626506342439,"GEMIN8","54960","gem nuclear organelle associated protein 8"
"202000_at",-1.12687480266324,8.79013153381596,-4.3044924898316,2.92789833733158e-05,0.0015665499373657,2.2222371889079,"NDUFA6","4700","NADH:ubiquinone oxidoreductase subunit A6"
"225167_at",1.45701967578722,8.67417499263891,4.30378104945175,2.93632544399487e-05,0.0015680057713646,2.21958951886742,"FRMD4A","55691","FERM domain containing 4A"
"223028_s_at",1.54816670250666,7.27308714622052,4.30359582107876,2.93852331441026e-05,0.0015680057713646,2.21890023596101,"SNX9","51429","sorting nexin 9"
"221768_at",-1.72230065177677,8.75337070354145,-4.3034754468583,2.93995248891797e-05,0.0015680057713646,2.21845230463722,"SFPQ","6421","splicing factor proline and glutamine rich"
"203542_s_at",1.87037697127714,9.1123247213576,4.30225946324586,2.9544270206172e-05,0.00157393896338517,2.21392798828403,"KLF9","687","KLF transcription factor 9"
"224877_s_at",1.77326377722826,6.96224836819475,4.30201689047982,2.95732266884735e-05,0.00157393896338517,2.21302556613214,"MRPS5","64969","mitochondrial ribosomal protein S5"
"240220_at",2.34964931546112,5.15325487731758,4.30122415362092,2.9668047581399e-05,0.00157731990100221,2.210076694218,NA,NA,NA
"212266_s_at",-1.31512526444299,10.4483730088708,-4.29875334078758,2.99654616933105e-05,0.00159145335595842,2.20088833663277,"SRSF5","6430","serine and arginine rich splicing factor 5"
"225173_at",2.0392410752759,7.15621698056394,4.29591983942629,3.03100542630813e-05,0.00160806004727743,2.19035631014096,"ARHGAP18","93663","Rho GTPase activating protein 18"
"238732_at",2.31964992773541,7.792854782357,4.29342412127459,3.06167138671601e-05,0.00162262144649709,2.18108431159451,"COL24A1","255631","collagen type XXIV alpha 1 chain"
"208887_at",-1.92635237421448,8.4945884057572,-4.2912005970668,3.08924331124512e-05,0.00163478177289937,2.17282710916535,"EIF3G","8666","eukaryotic translation initiation factor 3 subunit G"
"229078_s_at",1.28582661276886,8.15883469408305,4.29105127661749,3.09110340979962e-05,0.00163478177289937,2.17227271786725,"GPALPP1","55425","GPALPP motifs containing 1"
"1560926_at",2.95219801404775,6.8829563441429,4.28952694470543,3.11015372099516e-05,0.00164313268020836,2.16661410003894,NA,NA,NA
"217502_at",2.30932803473297,5.48403311598208,4.28838921148925,3.12444586706437e-05,0.00164895493346504,2.1623916377935,"IFIT2","3433","interferon induced protein with tetratricopeptide repeats 2"
"37152_at",1.34768035608125,10.0925970269179,4.28669493353197,3.1458461186643e-05,0.00165851245007112,2.15610529984693,"PPARD","5467","peroxisome proliferator activated receptor delta"
"243398_at",1.84924008005432,8.67269680599994,4.2856294639894,3.15937588730762e-05,0.00166390495398319,2.15215304771121,NA,NA,NA
"235990_at",1.73493780121107,7.5145864350641,4.28471809284406,3.17099312371176e-05,0.00166700358854671,2.14877301863079,"RAD9A","5883","RAD9 checkpoint clamp component A"
"1561362_at",2.18608130536601,5.45689770168214,4.28464908364843,3.17187444974562e-05,0.00166700358854671,2.14851710511893,NA,NA,NA
"208803_s_at",1.73384776127477,7.83902700910256,4.28279390538381,3.19565543583785e-05,0.00167624790647443,2.14163857717502,"SRP72","6731","signal recognition particle 72"
"37170_at",1.74968609177191,6.06465576511251,4.28270572350101,3.19679006039468e-05,0.00167624790647443,2.14131167933608,"BMP2K","55589","BMP2 inducible kinase"
"237943_at",2.52589859676139,5.87219986633823,4.2822590031909,3.2025438902588e-05,0.00167624790647443,2.1396557296673,"TMCC1","23023","transmembrane and coiled-coil domain family 1"
"1562144_at",1.60991198688619,7.81566192092129,4.28224167545187,3.20276727432962e-05,0.00167624790647443,2.13959150011447,NA,NA,NA
"229965_at",2.09080125069252,6.31779501999679,4.28154555573514,3.21175381304052e-05,0.00167920750965825,2.13701132852266,NA,NA,NA
"234211_at",2.31611402038205,5.38842391401886,4.28053062799083,3.224899340026e-05,0.00168433317758187,2.13325008212677,NA,NA,NA
"240696_at",1.99938363632974,5.56741467954895,4.28019204555243,3.2292961878871e-05,0.00168488361455173,2.13199547633481,"TMEM275","105378696","transmembrane protein 275"
"1561763_at",2.48605514371514,4.71123136493413,4.27826486145059,3.25443239493652e-05,0.00169624247298031,2.12485584196322,NA,NA,NA
"241105_at",1.76307126325948,5.96457969611432,4.27792987979703,3.25882064968967e-05,0.00169677499550629,2.12361509332148,"SOBP","55084","sine oculis binding protein homolog"
"225501_at",1.5196555970867,9.74454023542556,4.27723317659065,3.26796563276428e-05,0.0016997805557993,2.12103479722147,"PHF6","84295","PHD finger protein 6"
